kode_kabupaten_kota,nama_kabupaten_kota,jumlah,jenis_sarana,tahun
3212,KABUPATEN INDRAMAYU,0,Bar,2021
3212,KABUPATEN INDRAMAYU,0,PUB,2021
3212,KABUPATEN INDRAMAYU,0,Bioskop,2021
3212,KABUPATEN INDRAMAYU,0,Billiard,2021
3212,KABUPATEN INDRAMAYU,0,DISKOTIK,2021
3212,KABUPATEN INDRAMAYU,0,NIGHT CLUB,2021
3212,KABUPATEN INDRAMAYU,11,KARAOKE/BAR,2021
3212,KABUPATEN INDRAMAYU,0,PANTI PIJAT,2021
3212,KABUPATEN INDRAMAYU,6,Wisata Tirta,2021
3213,KABUPATEN SUBANG,0,Bar,2014
3213,KABUPATEN SUBANG,0,PUB,2014
3213,KABUPATEN SUBANG,3,Museum,2014
3213,KABUPATEN SUBANG,1,Bioskop,2014
3213,KABUPATEN SUBANG,5,Billiard,2014
3213,KABUPATEN SUBANG,0,DISKOTIK,2014
3213,KABUPATEN SUBANG,0,NIGHT CLUB,2014
3213,KABUPATEN SUBANG,13,KARAOKE/BAR,2014
3213,KABUPATEN SUBANG,0,PANTI PIJAT,2014
3213,KABUPATEN SUBANG,34,Wisata Tirta,2014
3213,KABUPATEN SUBANG,0,Bar,2015
3213,KABUPATEN SUBANG,0,PUB,2015
3213,KABUPATEN SUBANG,6,Museum,2015
3213,KABUPATEN SUBANG,1,Bioskop,2015
3213,KABUPATEN SUBANG,5,Billiard,2015
3213,KABUPATEN SUBANG,0,DISKOTIK,2015
3213,KABUPATEN SUBANG,0,NIGHT CLUB,2015
3213,KABUPATEN SUBANG,13,KARAOKE/BAR,2015
3213,KABUPATEN SUBANG,0,PANTI PIJAT,2015
3213,KABUPATEN SUBANG,34,Wisata Tirta,2015
3213,KABUPATEN SUBANG,0,Bar,2016
3213,KABUPATEN SUBANG,0,PUB,2016
3213,KABUPATEN SUBANG,3,Museum,2016
3213,KABUPATEN SUBANG,0,Bioskop,2016
3213,KABUPATEN SUBANG,6,Billiard,2016
3213,KABUPATEN SUBANG,0,DISKOTIK,2016
3213,KABUPATEN SUBANG,0,NIGHT CLUB,2016
3213,KABUPATEN SUBANG,17,KARAOKE/BAR,2016
3213,KABUPATEN SUBANG,1,PANTI PIJAT,2016
3213,KABUPATEN SUBANG,28,Wisata Tirta,2016
3213,KABUPATEN SUBANG,0,Bar,2017
3213,KABUPATEN SUBANG,0,PUB,2017
3213,KABUPATEN SUBANG,3,Museum,2017
3213,KABUPATEN SUBANG,0,Bioskop,2017
3213,KABUPATEN SUBANG,6,Billiard,2017
3213,KABUPATEN SUBANG,0,DISKOTIK,2017
3213,KABUPATEN SUBANG,0,NIGHT CLUB,2017
3213,KABUPATEN SUBANG,17,KARAOKE/BAR,2017
3213,KABUPATEN SUBANG,1,PANTI PIJAT,2017
3213,KABUPATEN SUBANG,28,Wisata Tirta,2017
3213,KABUPATEN SUBANG,0,Bar,2018
3213,KABUPATEN SUBANG,0,PUB,2018
3213,KABUPATEN SUBANG,3,Museum,2018
3213,KABUPATEN SUBANG,0,Bioskop,2018
3213,KABUPATEN SUBANG,6,Billiard,2018
3213,KABUPATEN SUBANG,0,DISKOTIK,2018
3213,KABUPATEN SUBANG,0,NIGHT CLUB,2018
3213,KABUPATEN SUBANG,18,KARAOKE/BAR,2018
3213,KABUPATEN SUBANG,0,PANTI PIJAT,2018
3213,KABUPATEN SUBANG,13,Wisata Tirta,2018
3213,KABUPATEN SUBANG,0,Bar,2019
3213,KABUPATEN SUBANG,0,PUB,2019
3213,KABUPATEN SUBANG,3,Museum,2019
3213,KABUPATEN SUBANG,0,Bioskop,2019
3213,KABUPATEN SUBANG,2,Billiard,2019
3213,KABUPATEN SUBANG,0,DISKOTIK,2019
3213,KABUPATEN SUBANG,0,NIGHT CLUB,2019
3213,KABUPATEN SUBANG,30,KARAOKE/BAR,2019
3213,KABUPATEN SUBANG,2,PANTI PIJAT,2019
3213,KABUPATEN SUBANG,13,Wisata Tirta,2019
3213,KABUPATEN SUBANG,0,Bar,2020
3213,KABUPATEN SUBANG,0,PUB,2020
3213,KABUPATEN SUBANG,3,Museum,2020
3213,KABUPATEN SUBANG,0,Bioskop,2020
3213,KABUPATEN SUBANG,5,Billiard,2020
3213,KABUPATEN SUBANG,0,DISKOTIK,2020
3213,KABUPATEN SUBANG,0,NIGHT CLUB,2020
3213,KABUPATEN SUBANG,32,KARAOKE/BAR,2020
3213,KABUPATEN SUBANG,3,PANTI PIJAT,2020
3213,KABUPATEN SUBANG,15,Wisata Tirta,2020
3213,KABUPATEN SUBANG,0,Bar,2021
3213,KABUPATEN SUBANG,0,PUB,2021
3213,KABUPATEN SUBANG,0,Bioskop,2021
3213,KABUPATEN SUBANG,6,Billiard,2021
3213,KABUPATEN SUBANG,0,DISKOTIK,2021
3213,KABUPATEN SUBANG,0,NIGHT CLUB,2021
3213,KABUPATEN SUBANG,31,KARAOKE/BAR,2021
3213,KABUPATEN SUBANG,2,PANTI PIJAT,2021
3213,KABUPATEN SUBANG,15,Wisata Tirta,2021
3214,KABUPATEN PURWAKARTA,1,Bar,2014
3214,KABUPATEN PURWAKARTA,0,PUB,2014
3214,KABUPATEN PURWAKARTA,0,Museum,2014
3214,KABUPATEN PURWAKARTA,0,Bioskop,2014
3214,KABUPATEN PURWAKARTA,3,Billiard,2014
3214,KABUPATEN PURWAKARTA,0,DISKOTIK,2014
3214,KABUPATEN PURWAKARTA,0,NIGHT CLUB,2014
3214,KABUPATEN PURWAKARTA,6,KARAOKE/BAR,2014
3214,KABUPATEN PURWAKARTA,0,PANTI PIJAT,2014
3214,KABUPATEN PURWAKARTA,2,Wisata Tirta,2014
3214,KABUPATEN PURWAKARTA,1,Bar,2015
3214,KABUPATEN PURWAKARTA,0,PUB,2015
3214,KABUPATEN PURWAKARTA,0,Museum,2015
3214,KABUPATEN PURWAKARTA,0,Bioskop,2015
3214,KABUPATEN PURWAKARTA,2,Billiard,2015
3214,KABUPATEN PURWAKARTA,0,DISKOTIK,2015
3214,KABUPATEN PURWAKARTA,0,NIGHT CLUB,2015
3214,KABUPATEN PURWAKARTA,7,KARAOKE/BAR,2015
3214,KABUPATEN PURWAKARTA,0,PANTI PIJAT,2015
3214,KABUPATEN PURWAKARTA,2,Wisata Tirta,2015
3214,KABUPATEN PURWAKARTA,3,Bar,2016
3214,KABUPATEN PURWAKARTA,0,PUB,2016
3214,KABUPATEN PURWAKARTA,1,Museum,2016
3214,KABUPATEN PURWAKARTA,0,Bioskop,2016
3214,KABUPATEN PURWAKARTA,2,Billiard,2016
3214,KABUPATEN PURWAKARTA,0,DISKOTIK,2016
3214,KABUPATEN PURWAKARTA,0,NIGHT CLUB,2016
3214,KABUPATEN PURWAKARTA,8,KARAOKE/BAR,2016
3214,KABUPATEN PURWAKARTA,0,PANTI PIJAT,2016
3214,KABUPATEN PURWAKARTA,2,Wisata Tirta,2016
3214,KABUPATEN PURWAKARTA,3,Bar,2017
3214,KABUPATEN PURWAKARTA,0,PUB,2017
3214,KABUPATEN PURWAKARTA,1,Museum,2017
3214,KABUPATEN PURWAKARTA,0,Bioskop,2017
3214,KABUPATEN PURWAKARTA,2,Billiard,2017
3214,KABUPATEN PURWAKARTA,0,DISKOTIK,2017
3214,KABUPATEN PURWAKARTA,0,NIGHT CLUB,2017
3214,KABUPATEN PURWAKARTA,8,KARAOKE/BAR,2017
3214,KABUPATEN PURWAKARTA,0,PANTI PIJAT,2017
3214,KABUPATEN PURWAKARTA,2,Wisata Tirta,2017
3214,KABUPATEN PURWAKARTA,3,Bar,2018
3214,KABUPATEN PURWAKARTA,0,PUB,2018
3214,KABUPATEN PURWAKARTA,4,Museum,2018
3214,KABUPATEN PURWAKARTA,0,Bioskop,2018
3214,KABUPATEN PURWAKARTA,2,Billiard,2018
3214,KABUPATEN PURWAKARTA,0,DISKOTIK,2018
3214,KABUPATEN PURWAKARTA,0,NIGHT CLUB,2018
3214,KABUPATEN PURWAKARTA,8,KARAOKE/BAR,2018
3214,KABUPATEN PURWAKARTA,0,PANTI PIJAT,2018
3214,KABUPATEN PURWAKARTA,7,Wisata Tirta,2018
3214,KABUPATEN PURWAKARTA,3,Bar,2019
3214,KABUPATEN PURWAKARTA,0,PUB,2019
3214,KABUPATEN PURWAKARTA,4,Museum,2019
3214,KABUPATEN PURWAKARTA,1,Bioskop,2019
3214,KABUPATEN PURWAKARTA,2,Billiard,2019
3214,KABUPATEN PURWAKARTA,0,DISKOTIK,2019
3214,KABUPATEN PURWAKARTA,0,NIGHT CLUB,2019
3214,KABUPATEN PURWAKARTA,8,KARAOKE/BAR,2019
3214,KABUPATEN PURWAKARTA,0,PANTI PIJAT,2019
3214,KABUPATEN PURWAKARTA,16,Wisata Tirta,2019
3214,KABUPATEN PURWAKARTA,3,Bar,2020
3214,KABUPATEN PURWAKARTA,0,PUB,2020
3214,KABUPATEN PURWAKARTA,4,Museum,2020
3214,KABUPATEN PURWAKARTA,1,Bioskop,2020
3214,KABUPATEN PURWAKARTA,2,Billiard,2020
3214,KABUPATEN PURWAKARTA,0,DISKOTIK,2020
3214,KABUPATEN PURWAKARTA,0,NIGHT CLUB,2020
3214,KABUPATEN PURWAKARTA,8,KARAOKE/BAR,2020
3214,KABUPATEN PURWAKARTA,0,PANTI PIJAT,2020
3214,KABUPATEN PURWAKARTA,17,Wisata Tirta,2020
3214,KABUPATEN PURWAKARTA,3,Bar,2021
3214,KABUPATEN PURWAKARTA,0,PUB,2021
3214,KABUPATEN PURWAKARTA,1,Bioskop,2021
3214,KABUPATEN PURWAKARTA,2,Billiard,2021
3214,KABUPATEN PURWAKARTA,0,DISKOTIK,2021
3214,KABUPATEN PURWAKARTA,0,NIGHT CLUB,2021
3214,KABUPATEN PURWAKARTA,8,KARAOKE/BAR,2021
3214,KABUPATEN PURWAKARTA,0,PANTI PIJAT,2021
3214,KABUPATEN PURWAKARTA,17,Wisata Tirta,2021
3215,KABUPATEN KARAWANG,0,Bar,2014
3215,KABUPATEN KARAWANG,0,PUB,2014
3215,KABUPATEN KARAWANG,1,Museum,2014
3215,KABUPATEN KARAWANG,1,Bioskop,2014
3215,KABUPATEN KARAWANG,11,Billiard,2014
3215,KABUPATEN KARAWANG,1,DISKOTIK,2014
3215,KABUPATEN KARAWANG,0,NIGHT CLUB,2014
3215,KABUPATEN KARAWANG,8,KARAOKE/BAR,2014
3215,KABUPATEN KARAWANG,0,PANTI PIJAT,2014
3215,KABUPATEN KARAWANG,0,Wisata Tirta,2014
3215,KABUPATEN KARAWANG,0,Bar,2015
3215,KABUPATEN KARAWANG,1,PUB,2015
3215,KABUPATEN KARAWANG,1,Museum,2015
3215,KABUPATEN KARAWANG,1,Bioskop,2015
3215,KABUPATEN KARAWANG,10,Billiard,2015
3215,KABUPATEN KARAWANG,0,DISKOTIK,2015
3215,KABUPATEN KARAWANG,1,NIGHT CLUB,2015
3215,KABUPATEN KARAWANG,16,KARAOKE/BAR,2015
3215,KABUPATEN KARAWANG,0,PANTI PIJAT,2015
3215,KABUPATEN KARAWANG,0,Wisata Tirta,2015
3215,KABUPATEN KARAWANG,0,Bar,2016
3215,KABUPATEN KARAWANG,0,PUB,2016
3215,KABUPATEN KARAWANG,0,Museum,2016
3215,KABUPATEN KARAWANG,2,Bioskop,2016
3215,KABUPATEN KARAWANG,11,Billiard,2016
3215,KABUPATEN KARAWANG,0,DISKOTIK,2016
3215,KABUPATEN KARAWANG,0,NIGHT CLUB,2016
3215,KABUPATEN KARAWANG,13,KARAOKE/BAR,2016
3215,KABUPATEN KARAWANG,8,PANTI PIJAT,2016
3215,KABUPATEN KARAWANG,7,Wisata Tirta,2016
3215,KABUPATEN KARAWANG,0,Bar,2017
3215,KABUPATEN KARAWANG,0,PUB,2017
3215,KABUPATEN KARAWANG,1,Museum,2017
3215,KABUPATEN KARAWANG,3,Bioskop,2017
3215,KABUPATEN KARAWANG,20,Billiard,2017
3215,KABUPATEN KARAWANG,0,DISKOTIK,2017
3215,KABUPATEN KARAWANG,0,NIGHT CLUB,2017
3215,KABUPATEN KARAWANG,15,KARAOKE/BAR,2017
3215,KABUPATEN KARAWANG,10,PANTI PIJAT,2017
3215,KABUPATEN KARAWANG,7,Wisata Tirta,2017
3215,KABUPATEN KARAWANG,0,Bar,2018
3215,KABUPATEN KARAWANG,0,PUB,2018
3215,KABUPATEN KARAWANG,1,Museum,2018
3215,KABUPATEN KARAWANG,6,Bioskop,2018
3215,KABUPATEN KARAWANG,11,Billiard,2018
3215,KABUPATEN KARAWANG,0,DISKOTIK,2018
3215,KABUPATEN KARAWANG,0,NIGHT CLUB,2018
3215,KABUPATEN KARAWANG,15,KARAOKE/BAR,2018
3215,KABUPATEN KARAWANG,10,PANTI PIJAT,2018
3215,KABUPATEN KARAWANG,7,Wisata Tirta,2018
3215,KABUPATEN KARAWANG,0,Bar,2019
3215,KABUPATEN KARAWANG,0,PUB,2019
3215,KABUPATEN KARAWANG,1,Museum,2019
3215,KABUPATEN KARAWANG,6,Bioskop,2019
3215,KABUPATEN KARAWANG,11,Billiard,2019
3215,KABUPATEN KARAWANG,0,DISKOTIK,2019
3215,KABUPATEN KARAWANG,0,NIGHT CLUB,2019
3215,KABUPATEN KARAWANG,20,KARAOKE/BAR,2019
3215,KABUPATEN KARAWANG,10,PANTI PIJAT,2019
3215,KABUPATEN KARAWANG,30,Wisata Tirta,2019
3215,KABUPATEN KARAWANG,0,Bar,2020
3215,KABUPATEN KARAWANG,0,PUB,2020
3215,KABUPATEN KARAWANG,1,Museum,2020
3215,KABUPATEN KARAWANG,6,Bioskop,2020
3215,KABUPATEN KARAWANG,11,Billiard,2020
3215,KABUPATEN KARAWANG,0,DISKOTIK,2020
3215,KABUPATEN KARAWANG,0,NIGHT CLUB,2020
3215,KABUPATEN KARAWANG,16,KARAOKE/BAR,2020
3215,KABUPATEN KARAWANG,12,PANTI PIJAT,2020
3215,KABUPATEN KARAWANG,30,Wisata Tirta,2020
3215,KABUPATEN KARAWANG,0,Bar,2021
3215,KABUPATEN KARAWANG,0,PUB,2021
3215,KABUPATEN KARAWANG,6,Bioskop,2021
3215,KABUPATEN KARAWANG,11,Billiard,2021
3215,KABUPATEN KARAWANG,0,DISKOTIK,2021
3215,KABUPATEN KARAWANG,0,NIGHT CLUB,2021
3215,KABUPATEN KARAWANG,16,KARAOKE/BAR,2021
3215,KABUPATEN KARAWANG,12,PANTI PIJAT,2021
3215,KABUPATEN KARAWANG,32,Wisata Tirta,2021
3216,KABUPATEN BEKASI,3,Bar,2014
3216,KABUPATEN BEKASI,1,PUB,2014
3216,KABUPATEN BEKASI,0,Museum,2014
3216,KABUPATEN BEKASI,4,Bioskop,2014
3216,KABUPATEN BEKASI,12,Billiard,2014
3216,KABUPATEN BEKASI,0,DISKOTIK,2014
3216,KABUPATEN BEKASI,0,NIGHT CLUB,2014
3216,KABUPATEN BEKASI,25,KARAOKE/BAR,2014
3216,KABUPATEN BEKASI,7,PANTI PIJAT,2014
3216,KABUPATEN BEKASI,0,Wisata Tirta,2014
3216,KABUPATEN BEKASI,3,Bar,2015
3216,KABUPATEN BEKASI,1,PUB,2015
3216,KABUPATEN BEKASI,0,Museum,2015
3216,KABUPATEN BEKASI,4,Bioskop,2015
3216,KABUPATEN BEKASI,12,Billiard,2015
3216,KABUPATEN BEKASI,0,DISKOTIK,2015
3216,KABUPATEN BEKASI,0,NIGHT CLUB,2015
3216,KABUPATEN BEKASI,25,KARAOKE/BAR,2015
3216,KABUPATEN BEKASI,7,PANTI PIJAT,2015
3216,KABUPATEN BEKASI,0,Wisata Tirta,2015
3216,KABUPATEN BEKASI,3,Bar,2016
3216,KABUPATEN BEKASI,1,PUB,2016
3216,KABUPATEN BEKASI,0,Museum,2016
3216,KABUPATEN BEKASI,4,Bioskop,2016
3216,KABUPATEN BEKASI,12,Billiard,2016
3216,KABUPATEN BEKASI,0,DISKOTIK,2016
3216,KABUPATEN BEKASI,0,NIGHT CLUB,2016
3216,KABUPATEN BEKASI,25,KARAOKE/BAR,2016
3216,KABUPATEN BEKASI,7,PANTI PIJAT,2016
3216,KABUPATEN BEKASI,0,Wisata Tirta,2016
3216,KABUPATEN BEKASI,3,Bar,2017
3216,KABUPATEN BEKASI,1,PUB,2017
3216,KABUPATEN BEKASI,0,Museum,2017
3216,KABUPATEN BEKASI,4,Bioskop,2017
3216,KABUPATEN BEKASI,12,Billiard,2017
3216,KABUPATEN BEKASI,0,DISKOTIK,2017
3216,KABUPATEN BEKASI,0,NIGHT CLUB,2017
3216,KABUPATEN BEKASI,25,KARAOKE/BAR,2017
3216,KABUPATEN BEKASI,7,PANTI PIJAT,2017
3216,KABUPATEN BEKASI,0,Wisata Tirta,2017
3216,KABUPATEN BEKASI,0,Bar,2018
3216,KABUPATEN BEKASI,0,PUB,2018
3216,KABUPATEN BEKASI,0,Museum,2018
3216,KABUPATEN BEKASI,2,Bioskop,2018
3216,KABUPATEN BEKASI,0,Billiard,2018
3216,KABUPATEN BEKASI,0,DISKOTIK,2018
3216,KABUPATEN BEKASI,0,NIGHT CLUB,2018
3216,KABUPATEN BEKASI,0,KARAOKE/BAR,2018
3216,KABUPATEN BEKASI,0,PANTI PIJAT,2018
3216,KABUPATEN BEKASI,3,Wisata Tirta,2018
3216,KABUPATEN BEKASI,0,Bar,2019
3216,KABUPATEN BEKASI,0,PUB,2019
3216,KABUPATEN BEKASI,1,Museum,2019
3216,KABUPATEN BEKASI,5,Bioskop,2019
3216,KABUPATEN BEKASI,0,Billiard,2019
3216,KABUPATEN BEKASI,0,DISKOTIK,2019
3216,KABUPATEN BEKASI,0,NIGHT CLUB,2019
3216,KABUPATEN BEKASI,0,KARAOKE/BAR,2019
3216,KABUPATEN BEKASI,0,PANTI PIJAT,2019
3216,KABUPATEN BEKASI,3,Wisata Tirta,2019
3216,KABUPATEN BEKASI,0,Bar,2020
3216,KABUPATEN BEKASI,0,PUB,2020
3216,KABUPATEN BEKASI,2,Museum,2020
3216,KABUPATEN BEKASI,3,Bioskop,2020
3216,KABUPATEN BEKASI,1,Billiard,2020
3216,KABUPATEN BEKASI,0,DISKOTIK,2020
3216,KABUPATEN BEKASI,0,NIGHT CLUB,2020
3216,KABUPATEN BEKASI,0,KARAOKE/BAR,2020
3216,KABUPATEN BEKASI,0,PANTI PIJAT,2020
3216,KABUPATEN BEKASI,3,Wisata Tirta,2020
3216,KABUPATEN BEKASI,0,Bar,2021
3216,KABUPATEN BEKASI,0,PUB,2021
3216,KABUPATEN BEKASI,5,Bioskop,2021
3216,KABUPATEN BEKASI,1,Billiard,2021
3216,KABUPATEN BEKASI,0,DISKOTIK,2021
3216,KABUPATEN BEKASI,0,NIGHT CLUB,2021
3216,KABUPATEN BEKASI,0,KARAOKE/BAR,2021
3216,KABUPATEN BEKASI,15,PANTI PIJAT,2021
3216,KABUPATEN BEKASI,3,Wisata Tirta,2021
3217,KABUPATEN BANDUNG BARAT,0,Bar,2014
3217,KABUPATEN BANDUNG BARAT,0,PUB,2014
3217,KABUPATEN BANDUNG BARAT,0,Museum,2014
3217,KABUPATEN BANDUNG BARAT,0,Bioskop,2014
3217,KABUPATEN BANDUNG BARAT,0,Billiard,2014
3217,KABUPATEN BANDUNG BARAT,0,DISKOTIK,2014
3217,KABUPATEN BANDUNG BARAT,0,NIGHT CLUB,2014
3217,KABUPATEN BANDUNG BARAT,2,KARAOKE/BAR,2014
3217,KABUPATEN BANDUNG BARAT,0,PANTI PIJAT,2014
3217,KABUPATEN BANDUNG BARAT,1,Wisata Tirta,2014
3217,KABUPATEN BANDUNG BARAT,0,Bar,2015
3217,KABUPATEN BANDUNG BARAT,0,PUB,2015
3217,KABUPATEN BANDUNG BARAT,1,Museum,2015
3217,KABUPATEN BANDUNG BARAT,0,Bioskop,2015
3217,KABUPATEN BANDUNG BARAT,0,Billiard,2015
3217,KABUPATEN BANDUNG BARAT,0,DISKOTIK,2015
3217,KABUPATEN BANDUNG BARAT,0,NIGHT CLUB,2015
3217,KABUPATEN BANDUNG BARAT,2,KARAOKE/BAR,2015
3217,KABUPATEN BANDUNG BARAT,0,PANTI PIJAT,2015
3217,KABUPATEN BANDUNG BARAT,1,Wisata Tirta,2015
3217,KABUPATEN BANDUNG BARAT,0,Bar,2016
3217,KABUPATEN BANDUNG BARAT,0,PUB,2016
3217,KABUPATEN BANDUNG BARAT,0,Museum,2016
3217,KABUPATEN BANDUNG BARAT,0,Bioskop,2016
3217,KABUPATEN BANDUNG BARAT,0,Billiard,2016
3217,KABUPATEN BANDUNG BARAT,0,DISKOTIK,2016
3217,KABUPATEN BANDUNG BARAT,0,NIGHT CLUB,2016
3217,KABUPATEN BANDUNG BARAT,2,KARAOKE/BAR,2016
3217,KABUPATEN BANDUNG BARAT,0,PANTI PIJAT,2016
3217,KABUPATEN BANDUNG BARAT,1,Wisata Tirta,2016
3217,KABUPATEN BANDUNG BARAT,0,Bar,2017
3217,KABUPATEN BANDUNG BARAT,0,PUB,2017
3217,KABUPATEN BANDUNG BARAT,0,Museum,2017
3217,KABUPATEN BANDUNG BARAT,0,Bioskop,2017
3217,KABUPATEN BANDUNG BARAT,0,Billiard,2017
3217,KABUPATEN BANDUNG BARAT,0,DISKOTIK,2017
3217,KABUPATEN BANDUNG BARAT,0,NIGHT CLUB,2017
3217,KABUPATEN BANDUNG BARAT,2,KARAOKE/BAR,2017
3217,KABUPATEN BANDUNG BARAT,0,PANTI PIJAT,2017
3217,KABUPATEN BANDUNG BARAT,1,Wisata Tirta,2017
3217,KABUPATEN BANDUNG BARAT,0,Bar,2018
3217,KABUPATEN BANDUNG BARAT,0,PUB,2018
3217,KABUPATEN BANDUNG BARAT,2,Museum,2018
3217,KABUPATEN BANDUNG BARAT,0,Bioskop,2018
3217,KABUPATEN BANDUNG BARAT,0,Billiard,2018
3217,KABUPATEN BANDUNG BARAT,0,DISKOTIK,2018
3217,KABUPATEN BANDUNG BARAT,0,NIGHT CLUB,2018
3217,KABUPATEN BANDUNG BARAT,0,KARAOKE/BAR,2018
3217,KABUPATEN BANDUNG BARAT,0,PANTI PIJAT,2018
3217,KABUPATEN BANDUNG BARAT,6,Wisata Tirta,2018
3217,KABUPATEN BANDUNG BARAT,1,Bar,2019
3217,KABUPATEN BANDUNG BARAT,0,PUB,2019
3217,KABUPATEN BANDUNG BARAT,1,Museum,2019
3217,KABUPATEN BANDUNG BARAT,0,Bioskop,2019
3217,KABUPATEN BANDUNG BARAT,0,Billiard,2019
3217,KABUPATEN BANDUNG BARAT,0,DISKOTIK,2019
3217,KABUPATEN BANDUNG BARAT,0,NIGHT CLUB,2019
3217,KABUPATEN BANDUNG BARAT,1,KARAOKE/BAR,2019
3217,KABUPATEN BANDUNG BARAT,2,PANTI PIJAT,2019
3217,KABUPATEN BANDUNG BARAT,17,Wisata Tirta,2019
3217,KABUPATEN BANDUNG BARAT,1,Bar,2020
3217,KABUPATEN BANDUNG BARAT,0,PUB,2020
3217,KABUPATEN BANDUNG BARAT,3,Museum,2020
3217,KABUPATEN BANDUNG BARAT,0,Bioskop,2020
3217,KABUPATEN BANDUNG BARAT,0,Billiard,2020
3217,KABUPATEN BANDUNG BARAT,0,DISKOTIK,2020
3217,KABUPATEN BANDUNG BARAT,0,NIGHT CLUB,2020
3217,KABUPATEN BANDUNG BARAT,1,KARAOKE/BAR,2020
3217,KABUPATEN BANDUNG BARAT,2,PANTI PIJAT,2020
3217,KABUPATEN BANDUNG BARAT,17,Wisata Tirta,2020
3217,KABUPATEN BANDUNG BARAT,1,Bar,2021
3217,KABUPATEN BANDUNG BARAT,0,PUB,2021
3217,KABUPATEN BANDUNG BARAT,0,Bioskop,2021
3217,KABUPATEN BANDUNG BARAT,0,Billiard,2021
3217,KABUPATEN BANDUNG BARAT,0,DISKOTIK,2021
3217,KABUPATEN BANDUNG BARAT,0,NIGHT CLUB,2021
3217,KABUPATEN BANDUNG BARAT,1,KARAOKE/BAR,2021
3217,KABUPATEN BANDUNG BARAT,2,PANTI PIJAT,2021
3217,KABUPATEN BANDUNG BARAT,17,Wisata Tirta,2021
3218,KABUPATEN PANGANDARAN,0,PUB,2014
3218,KABUPATEN PANGANDARAN,0,Bioskop,2014
3218,KABUPATEN PANGANDARAN,0,Billiard,2014
3218,KABUPATEN PANGANDARAN,0,DISKOTIK,2014
3218,KABUPATEN PANGANDARAN,0,NIGHT CLUB,2014
3218,KABUPATEN PANGANDARAN,0,KARAOKE/BAR,2014
3218,KABUPATEN PANGANDARAN,0,PANTI PIJAT,2014
3218,KABUPATEN PANGANDARAN,,Bar,2015
3218,KABUPATEN PANGANDARAN,0,PUB,2015
3218,KABUPATEN PANGANDARAN,3,Museum,2015
3218,KABUPATEN PANGANDARAN,0,Bioskop,2015
3218,KABUPATEN PANGANDARAN,0,Billiard,2015
3218,KABUPATEN PANGANDARAN,0,DISKOTIK,2015
3218,KABUPATEN PANGANDARAN,0,NIGHT CLUB,2015
3218,KABUPATEN PANGANDARAN,0,KARAOKE/BAR,2015
3218,KABUPATEN PANGANDARAN,0,PANTI PIJAT,2015
3218,KABUPATEN PANGANDARAN,0,Wisata Tirta,2015
3218,KABUPATEN PANGANDARAN,0,Bar,2016
3218,KABUPATEN PANGANDARAN,0,PUB,2016
3218,KABUPATEN PANGANDARAN,0,Museum,2016
3218,KABUPATEN PANGANDARAN,0,Bioskop,2016
3218,KABUPATEN PANGANDARAN,0,Billiard,2016
3218,KABUPATEN PANGANDARAN,0,DISKOTIK,2016
3218,KABUPATEN PANGANDARAN,0,NIGHT CLUB,2016
3218,KABUPATEN PANGANDARAN,0,KARAOKE/BAR,2016
3218,KABUPATEN PANGANDARAN,0,PANTI PIJAT,2016
3218,KABUPATEN PANGANDARAN,0,Wisata Tirta,2016
3218,KABUPATEN PANGANDARAN,0,Bar,2017
3218,KABUPATEN PANGANDARAN,0,PUB,2017
3218,KABUPATEN PANGANDARAN,0,Museum,2017
3218,KABUPATEN PANGANDARAN,0,Bioskop,2017
3218,KABUPATEN PANGANDARAN,0,Billiard,2017
3218,KABUPATEN PANGANDARAN,0,DISKOTIK,2017
3218,KABUPATEN PANGANDARAN,0,NIGHT CLUB,2017
3218,KABUPATEN PANGANDARAN,2,KARAOKE/BAR,2017
3218,KABUPATEN PANGANDARAN,5,PANTI PIJAT,2017
3218,KABUPATEN PANGANDARAN,0,Wisata Tirta,2017
3218,KABUPATEN PANGANDARAN,0,Bar,2018
3218,KABUPATEN PANGANDARAN,0,PUB,2018
3218,KABUPATEN PANGANDARAN,1,Museum,2018
3218,KABUPATEN PANGANDARAN,0,Bioskop,2018
3218,KABUPATEN PANGANDARAN,0,Billiard,2018
3218,KABUPATEN PANGANDARAN,0,DISKOTIK,2018
3218,KABUPATEN PANGANDARAN,0,NIGHT CLUB,2018
3218,KABUPATEN PANGANDARAN,3,KARAOKE/BAR,2018
3218,KABUPATEN PANGANDARAN,5,PANTI PIJAT,2018
3218,KABUPATEN PANGANDARAN,10,Wisata Tirta,2018
3218,KABUPATEN PANGANDARAN,3,Bar,2019
3218,KABUPATEN PANGANDARAN,0,PUB,2019
3218,KABUPATEN PANGANDARAN,1,Museum,2019
3218,KABUPATEN PANGANDARAN,0,Bioskop,2019
3218,KABUPATEN PANGANDARAN,0,Billiard,2019
3218,KABUPATEN PANGANDARAN,0,DISKOTIK,2019
3218,KABUPATEN PANGANDARAN,0,NIGHT CLUB,2019
3218,KABUPATEN PANGANDARAN,2,KARAOKE/BAR,2019
3218,KABUPATEN PANGANDARAN,5,PANTI PIJAT,2019
3218,KABUPATEN PANGANDARAN,5,Wisata Tirta,2019
3218,KABUPATEN PANGANDARAN,1,Bar,2020
3218,KABUPATEN PANGANDARAN,0,PUB,2020
